CountryName,CountryCode,Year,BirthRate,DeathRate,CountryName_fsi,CountryName_wb,Region,IncomeGroup,Country,Year_fsi,Rank,Total,C1: Security Apparatus,C2: Factionalized Elites,C3: Group Grievance,E1: Economy,E2: Economic Inequality,E3: Human Flight and Brain Drain,P1: State Legitimacy,P2: Public Services,P3: Human Rights,S1: Demographic Pressures,S2: Refugees and IDPs,X1: External Intervention,Population,GDP
High income,HIC,1999,12.21328381,8.60992262,High income,High income,,,,,,,,,,,,,,,,,,,1068197515,2.71348E+13
High income,HIC,2000,12.31879922,8.458258406,High income,High income,,,,,,,,,,,,,,,,,,,1074819578,2.76902E+13
High income,HIC,2001,11.96578851,8.391441784,High income,High income,,,,,,,,,,,,,,,,,,,1081809509,2.74199E+13
High income,HIC,2002,11.81806742,8.459029036,High income,High income,,,,,,,,,,,,,,,,,,,1089036403,2.85678E+13
High income,HIC,2003,11.82383771,8.532102457,High income,High income,,,,,,,,,,,,,,,,,,,1096166107,3.20294E+13
High income,HIC,2004,11.74361809,8.225432854,High income,High income,,,,,,,,,,,,,,,,,,,1103693618,3.56524E+13
High income,HIC,2005,11.66498179,8.364987736,High income,High income,,,,,,,,,,,,,,,,,,,1111423301,3.77053E+13
High income,HIC,2006,11.8570367,8.210238426,High income,High income,,,,,,,,,,,,,,,,,,,1119840651,3.98132E+13
High income,HIC,2007,11.96493421,8.242883774,High income,High income,,,,,,,,,,,,,,,,,,,1128710968,4.35279E+13
High income,HIC,2008,11.96717812,8.326036521,High income,High income,,,,,,,,,,,,,,,,,,,1138167727,4.62699E+13
High income,HIC,2009,11.70685996,8.236179379,High income,High income,,,,,,,,,,,,,,,,,,,1146611428,4.339E+13
High income,HIC,2010,11.57020418,8.281876882,High income,High income,,,,,,,,,,,,,,,,,,,1154194529,4.5481E+13
High income,HIC,2011,11.38040634,8.331164219,High income,High income,,,,,,,,,,,,,,,,,,,1159642350,4.90999E+13
High income,HIC,2012,11.32390298,8.452840789,High income,High income,,,,,,,,,,,,,,,,,,,1166465944,4.91482E+13
High income,HIC,2013,11.00314773,8.475654676,High income,High income,,,,,,,,,,,,,,,,,,,1173351852,4.97395E+13
High income,HIC,2014,11.03461934,8.406845451,High income,High income,,,,,,,,,,,,,,,,,,,1180423771,5.08242E+13
High income,HIC,2015,10.9305696,8.705226073,High income,High income,,,,,,,,,,,,,,,,,,,1187317397,4.80456E+13
High income,HIC,2016,10.82451734,8.659850667,High income,High income,,,,,,,,,,,,,,,,,,,1194191812,4.90865E+13
High income,HIC,2017,10.52436768,8.83649405,High income,High income,,,,,,,,,,,,,,,,,,,1200273639,5.13069E+13
High income,HIC,2018,10.28645282,8.888455728,High income,High income,,,,,,,,,,,,,,,,,,,1205941621,5.45423E+13
High income,HIC,2019,10.03950137,8.853024765,High income,High income,,,,,,,,,,,,,,,,,,,1210795776,5.50344E+13
Honduras,HND,1960,49.949,19.928,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2038636,335650000
Honduras,HND,1961,49.63,19.312,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2096407,356200000
Honduras,HND,1962,49.357,18.724,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2155648,387750000
Honduras,HND,1963,49.14,18.168,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2216712,410200000
Honduras,HND,1964,48.973,17.645,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2280044,457000000
Honduras,HND,1965,48.837,17.155,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2346005,508650000
Honduras,HND,1966,48.703,16.692,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2414805,549950000
Honduras,HND,1967,48.539,16.248,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2486418,598100000
Honduras,HND,1968,48.324,15.813,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2560723,646800000
Honduras,HND,1969,48.051,15.381,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2637515,668000050
Honduras,HND,1970,47.73,14.946,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2716652,723000000
Honduras,HND,1971,47.378,14.503,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2798125,731000000
Honduras,HND,1972,47.021,14.052,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2882102,802999950
Honduras,HND,1973,46.676,13.594,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,2968978,912499950
Honduras,HND,1974,46.345,13.129,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3059245,1034500000
Honduras,HND,1975,46.022,12.656,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3153252,1124000000
Honduras,HND,1976,45.691,12.179,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3251145,1347999950
Honduras,HND,1977,45.335,11.701,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3352825,1669499950
Honduras,HND,1978,44.939,11.227,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3458102,3097242093
Honduras,HND,1979,44.499,10.76,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3566661,3544281976
Honduras,HND,1980,44.013,10.301,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3678274,3968160046
Honduras,HND,1981,43.478,9.847,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3792922,4043894879
Honduras,HND,1982,42.908,9.399,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,3910642,4266503526
Honduras,HND,1983,42.316,8.961,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4031333,4476697185
Honduras,HND,1984,41.714,8.537,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4154864,4915311846
Honduras,HND,1985,41.114,8.136,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4281167,5278120713
Honduras,HND,1986,40.528,7.768,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4410270,5677828959
Honduras,HND,1987,39.966,7.438,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4542218,6190521241
Honduras,HND,1988,39.432,7.149,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4677023,5902717092
Honduras,HND,1989,38.934,6.898,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4814696,5432344902
Honduras,HND,1990,38.484,6.684,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,4955302,4923009552
Honduras,HND,1991,38.094,6.498,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5098594,4648668479
Honduras,HND,1992,37.755,6.331,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5244677,4943700431
Honduras,HND,1993,37.45,6.176,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5394416,4926728933
Honduras,HND,1994,37.156,6.026,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5548969,4642280682
Honduras,HND,1995,36.835,5.879,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5709010,5347445005
Honduras,HND,1996,36.445,5.735,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,5874814,5215028986
Honduras,HND,1997,35.959,5.598,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6045704,5737099650
Honduras,HND,1998,35.361,5.469,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6220405,6366340266
Honduras,HND,1999,34.647,5.35,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6397140,6414520530
Honduras,HND,2000,33.829,5.239,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6574510,7103826902
Honduras,HND,2001,32.927,5.136,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6751912,7565854724
Honduras,HND,2002,31.981,5.043,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,6929267,7775251510
Honduras,HND,2003,31.029,4.957,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,7106323,8140278401
Honduras,HND,2004,30.092,4.879,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,7282953,8772169959
Honduras,HND,2005,29.181,4.808,Honduras,Honduras,Latin America & Caribbean,Lower middle income,,,,,,,,,,,,,,,,,7458982,9672023050
Honduras,HND,2006,28.297,4.742,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2006,75th,76.7,6,6.4,5.3,7.6,9,6,7.5,6.9,5.6,8.8,2.1,5.5,7634295,10841724917
Honduras,HND,2007,27.432,4.682,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2007,93rd,74.8,5.9,6.3,5.3,7.6,8.7,6,7.4,6.6,5.8,7.8,2,5.4,7808520,12275500116
Honduras,HND,2008,26.588,4.628,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2008,94th,74.9,6.2,6.3,5.3,7.2,8.7,6.5,7.4,6.6,6.1,7.2,2,5.4,7980955,13789443623
Honduras,HND,2009,25.777,4.578,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2009,90th,77.2,6,6.1,5,7.2,8.5,6.3,7,7.1,6.3,7.8,4,5.9,8150780,14486159608
Honduras,HND,2010,25.02,4.534,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2010,76th,80,7,6.8,5,7.5,8.3,6.5,7.5,6.9,6.3,7.6,4.1,6.5,8317467,15729649159
Honduras,HND,2011,24.336,4.497,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2011,78th,78.3,6.5,6.3,5.3,7,8.1,6.6,7.3,6.6,6.3,7.6,3.9,6.9,8480670,17588098575
Honduras,HND,2012,23.737,4.468,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2012,75th,78.5,7,6.3,5.6,7.2,8.1,6.9,7,6.7,6.2,7.3,3.6,6.6,8640692,18400538859
Honduras,HND,2013,23.223,4.446,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2013,75th,78.3,6.8,6.3,5.8,6.9,8.1,6.6,6.9,6.8,6.3,7,3.9,6.9,8798524,18372173381
Honduras,HND,2014,22.792,4.431,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2014,75th,77.9,6.4,7,6.1,6.6,7.8,6.3,7,6.7,6,6.7,4.2,7.1,8955579,19618567250
Honduras,HND,2015,22.433,4.424,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2015,76th,78.1,6.7,6.6,6.4,6.3,7.7,6.9,6.7,6.7,6.3,6.8,3.7,7.4,9112904,20833948800
Honduras,HND,2016,22.13,4.423,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2016,68th,79.8,7,6.8,6.1,6.6,7.9,6.6,7,7,6.6,6.5,4,7.7,9270794,21566622850
Honduras,HND,2017,21.859,4.428,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2017,68th,79.1,7.3,6.8,5.9,6.4,7.7,6.4,6.8,6.8,6.9,6.3,4.3,7.5,9429016,22975415842
Honduras,HND,2018,21.599,4.437,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2018,68th,77.26244167,7.131939587,6.8,5.6,6.400894552,7.4,6.1,6.9,6.565812069,6.76379546,5.8,4.6,7.2,9587523,23900438564
Honduras,HND,2019,21.337,4.45,Honduras,Honduras,Latin America & Caribbean,Lower middle income,Honduras,2019,64th,77.8,7,7.3,5.3,6.1,7.1,6.4,6.9,6.4,6.9,5.9,5.1,7.5,9746115,24915522849
"Hong Kong SAR, China",HKG,1960,35.245,5.966,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3075605,1320796652
"Hong Kong SAR, China",HKG,1961,35,6.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3168100,1383681651
"Hong Kong SAR, China",HKG,1962,34,6.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3305200,1612346412
"Hong Kong SAR, China",HKG,1963,33.5,5.9,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3420900,1935298266
"Hong Kong SAR, China",HKG,1964,30.7,5.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3504600,2206466461
"Hong Kong SAR, China",HKG,1965,28.1,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3597900,2435078534
"Hong Kong SAR, China",HKG,1966,25.3,5.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3629900,2489845017
"Hong Kong SAR, China",HKG,1967,23.7,5.4,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3722800,2692474989
"Hong Kong SAR, China",HKG,1968,21.7,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3802700,2716964388
"Hong Kong SAR, China",HKG,1969,21.3,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3863900,3189740055
"Hong Kong SAR, China",HKG,1970,20,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,3959000,3800766536
"Hong Kong SAR, China",HKG,1971,19.7,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4045300,4476001946
"Hong Kong SAR, China",HKG,1972,19.5,5.2,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4123600,5710107420
"Hong Kong SAR, China",HKG,1973,19.4,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4241600,8030117556
"Hong Kong SAR, China",HKG,1974,19.1,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4377800,9388663646
"Hong Kong SAR, China",HKG,1975,17.9,4.8,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4461600,10048022370
"Hong Kong SAR, China",HKG,1976,17.4,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4518000,12876366009
"Hong Kong SAR, China",HKG,1977,17.5,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4583700,15719433719
"Hong Kong SAR, China",HKG,1978,17.3,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4667500,18315007366
"Hong Kong SAR, China",HKG,1979,16.8,5.2,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,4929700,22526035941
"Hong Kong SAR, China",HKG,1980,17,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5063100,28861759209
"Hong Kong SAR, China",HKG,1981,16.8,4.8,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5183400,31055409443
"Hong Kong SAR, China",HKG,1982,16.4,4.8,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5264500,32291306282
"Hong Kong SAR, China",HKG,1983,15.6,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5345100,29907091340
"Hong Kong SAR, China",HKG,1984,14.4,4.7,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5397900,33511383986
"Hong Kong SAR, China",HKG,1985,14,4.6,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5456200,35699543051
"Hong Kong SAR, China",HKG,1986,13,4.7,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5524600,41075570592
"Hong Kong SAR, China",HKG,1987,12.6,4.8,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5580500,50622571586
"Hong Kong SAR, China",HKG,1988,13.4,4.9,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5627600,59707404561
"Hong Kong SAR, China",HKG,1989,12.3,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5686200,68790369107
"Hong Kong SAR, China",HKG,1990,12,5.2,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5704500,76928290842
"Hong Kong SAR, China",HKG,1991,12,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5752000,88959620136
"Hong Kong SAR, China",HKG,1992,12.3,5.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5800500,1.04272E+11
"Hong Kong SAR, China",HKG,1993,12,5.2,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,5901000,1.20354E+11
"Hong Kong SAR, China",HKG,1994,11.9,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6035400,1.35812E+11
"Hong Kong SAR, China",HKG,1995,11.2,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6156100,1.44653E+11
"Hong Kong SAR, China",HKG,1996,9.9,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6435500,1.59717E+11
"Hong Kong SAR, China",HKG,1997,9.1,4.9,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6489300,1.77353E+11
"Hong Kong SAR, China",HKG,1998,8.1,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6543700,1.68886E+11
"Hong Kong SAR, China",HKG,1999,7.8,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6606500,1.65768E+11
"Hong Kong SAR, China",HKG,2000,8.1,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6665000,1.71668E+11
"Hong Kong SAR, China",HKG,2001,7.2,5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6714300,1.69403E+11
"Hong Kong SAR, China",HKG,2002,7.1,5.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6744100,1.66349E+11
"Hong Kong SAR, China",HKG,2003,6.9,5.5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6730800,1.61385E+11
"Hong Kong SAR, China",HKG,2004,7.2,5.4,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6783500,1.691E+11
"Hong Kong SAR, China",HKG,2005,8.4,5.7,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6813200,1.8157E+11
"Hong Kong SAR, China",HKG,2006,9.6,5.5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6857100,1.93536E+11
"Hong Kong SAR, China",HKG,2007,10.2,5.7,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6916300,2.11597E+11
"Hong Kong SAR, China",HKG,2008,11.3,6,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6957800,2.1928E+11
"Hong Kong SAR, China",HKG,2009,11.8,5.9,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,6972800,2.14046E+11
"Hong Kong SAR, China",HKG,2010,12.6,6,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7024200,2.28638E+11
"Hong Kong SAR, China",HKG,2011,13.5,6,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7071600,2.48514E+11
"Hong Kong SAR, China",HKG,2012,12.8,6.1,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7150100,2.62629E+11
"Hong Kong SAR, China",HKG,2013,8,6,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7178900,2.75697E+11
"Hong Kong SAR, China",HKG,2014,8.6,6.2,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7229500,2.91459E+11
"Hong Kong SAR, China",HKG,2015,8.2,6.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7291300,3.09384E+11
"Hong Kong SAR, China",HKG,2016,8.3,6.4,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7336600,3.20838E+11
"Hong Kong SAR, China",HKG,2017,7.7,6.3,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7391700,3.41244E+11
"Hong Kong SAR, China",HKG,2018,7.2,6.4,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7451000,3.61692E+11
"Hong Kong SAR, China",HKG,2019,7,6.5,"Hong Kong SAR, China","Hong Kong SAR, China",East Asia & Pacific,High income,,,,,,,,,,,,,,,,,7507400,3.63016E+11
Hungary,HUN,1960,14.7,10.2,Hungary,Hungary,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,9983967,
Hungary,HUN,1961,14,9.6,Hungary,Hungary,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,10029321,
Hungary,HUN,1962,12.9,10.8,Hungary,Hungary,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,10061734,
Hungary,HUN,1963,13.1,9.9,Hungary,Hungary,Europe & Central Asia,High income,,,,,,,,,,,,,,,,,10087947,
